Date : 2024-04-17 14:22:03
Directory : /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor
Total : 290 files,  -9993 codes, -11408 comments, -1856 blanks, all -23257 lines

Languages
+-------------------------+------------+------------+------------+------------+------------+
| language                | files      | code       | comment    | blank      | total      |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/DefaultEntityGroupHelper.cs                                                  | C#                      |         -6 |         -9 |         -2 |        -17 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/DefaultEntityHelper.cs                                                       | C#                      |        -39 |        -26 |         -9 |        -74 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/Entity.cs                                                                    | C#                      |       -188 |        -69 |        -24 |       -281 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/EntityComponent.EntityGroup.cs                                               | C#                      |        -57 |         -6 |        -12 |        -75 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/EntityComponent.cs                                                           | C#                      |       -583 |       -432 |       -132 |     -1,147 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/EntityGroupHelperBase.cs                                                     | C#                      |         -8 |         -9 |         -3 |        -20 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/EntityHelperBase.cs                                                          | C#                      |        -11 |        -26 |         -5 |        -42 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/EntityLogic.cs                                                               | C#                      |       -111 |        -71 |        -21 |       -203 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/HideEntityCompleteEventArgs.cs                                               | C#                      |        -60 |        -38 |        -11 |       -109 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/ShowEntityDependencyAssetEventArgs.cs                                        | C#                      |        -93 |        -50 |        -15 |       -158 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/ShowEntityFailureEventArgs.cs                                                | C#                      |        -78 |        -44 |        -13 |       -135 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/ShowEntityInfo.cs                                                            | C#                      |        -41 |         -6 |         -8 |        -55 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/ShowEntitySuccessEventArgs.cs                                                | C#                      |        -62 |        -38 |        -11 |       -111 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/ShowEntityUpdateEventArgs.cs                                                 | C#                      |        -77 |        -44 |        -13 |       -134 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Event/EventComponent.cs                                                             | C#                      |        -68 |        -53 |        -15 |       -136 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/FileSystem/AndroidFileSystemStream.cs                                               | C#                      |       -199 |        -57 |        -38 |       -294 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/FileSystem/DefaultFileSystemHelper.cs                                               | C#                      |        -20 |        -16 |         -4 |        -40 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/FileSystem/FileSystemComponent.cs                                                   | C#                      |        -76 |        -52 |        -19 |       -147 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/FileSystem/FileSystemHelperBase.cs                                                  | C#                      |         -9 |        -16 |         -3 |        -28 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Fsm/FsmComponent.cs                                                                 | C#                      |       -114 |       -129 |        -27 |       -270 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/DefaultLocalizationHelper.cs                                           | C#                      |       -172 |        -51 |        -16 |       -239 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LoadDictionaryDependencyAssetEventArgs.cs                              | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LoadDictionaryFailureEventArgs.cs                                      | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LoadDictionarySuccessEventArgs.cs                                      | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LoadDictionaryUpdateEventArgs.cs                                       | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LocalizationComponent.cs                                               | C#                      |       -266 |       -463 |        -61 |       -790 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LocalizationHelperBase.cs                                              | C#                      |        -18 |        -51 |         -8 |        -77 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkClosedEventArgs.cs                                                   | C#                      |        -36 |        -29 |         -8 |        -73 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkComponent.cs                                                         | C#                      |        -89 |        -45 |        -19 |       -153 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkConnectedEventArgs.cs                                                | C#                      |        -44 |        -32 |         -9 |        -85 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkCustomErrorEventArgs.cs                                              | C#                      |        -44 |        -32 |         -9 |        -85 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkErrorEventArgs.cs                                                    | C#                      |        -59 |        -38 |        -11 |       -108 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkMissHeartBeatEventArgs.cs                                            | C#                      |        -44 |        -32 |         -9 |        -85 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/ObjectPool/ObjectPoolComponent.cs                                                   | C#                      |       -372 |       -571 |        -91 |     -1,034 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Procedure/ProcedureComponent.cs                                                     | C#                      |        -91 |        -38 |        -20 |       -149 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/ReferencePool/ReferencePoolComponent.cs                                             | C#                      |        -49 |        -15 |         -9 |        -73 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/ReferencePool/ReferenceStrictCheckType.cs                                           | C#                      |        -10 |        -21 |         -5 |        -36 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.LocalVersionListDeserializeCallback.cs        | C#                      |        -81 |        -24 |        -10 |       -115 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.LocalVersionListSerializeCallback.cs          | C#                      |        -97 |        -27 |        -12 |       -136 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.PackageVersionListDeserializeCallback.cs      | C#                      |       -213 |        -24 |        -28 |       -265 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.PackageVersionListSerializeCallback.cs        | C#                      |       -194 |        -27 |        -19 |       -240 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.ResourcePackVersionListDeserializeCallback.cs | C#                      |        -35 |        -14 |         -4 |        -53 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.ResourcePackVersionListSerializeCallback.cs   | C#                      |        -44 |        -15 |         -7 |        -66 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.UpdatableVersionListDeserializeCallback.cs    | C#                      |       -219 |        -24 |        -28 |       -271 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.UpdatableVersionListSerializeCallback.cs      | C#                      |       -200 |        -27 |        -19 |       -246 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.UpdatableVersionListTryGetValueCallback.cs    | C#                      |        -40 |        -23 |         -8 |        -71 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.cs                                            | C#                      |        -38 |         -9 |         -8 |        -55 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/DefaultLoadResourceAgentHelper.cs                                          | C#                      |       -492 |        -66 |        -38 |       -596 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/DefaultResourceHelper.cs                                                   | C#                      |       -124 |        -47 |        -15 |       -186 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/EditorResourceComponent.cs                                                 | C#                      |     -1,172 |       -492 |       -204 |     -1,868 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/LoadResourceAgentHelperBase.cs                                             | C#                      |        -23 |        -59 |        -15 |        -97 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ReadWritePathType.cs                                                       | C#                      |         -9 |        -18 |         -4 |        -31 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceApplyFailureEventArgs.cs                                           | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceApplyStartEventArgs.cs                                             | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceApplySuccessEventArgs.cs                                           | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceComponent.cs                                                       | C#                      |       -904 |       -427 |       -171 |     -1,502 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceHelperBase.cs                                                      | C#                      |        -11 |        -25 |         -5 |        -41 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceUpdateAllCompleteEventArgs.cs                                      | C#                      |        -26 |        -26 |         -7 |        -59 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceUpdateChangedEventArgs.cs                                          | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceUpdateFailureEventArgs.cs                                          | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceUpdateStartEventArgs.cs                                            | C#                      |        -75 |        -44 |        -13 |       -132 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceUpdateSuccessEventArgs.cs                                          | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceVerifyFailureEventArgs.cs                                          | C#                      |        -35 |        -29 |         -8 |        -72 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceVerifyStartEventArgs.cs                                            | C#                      |        -43 |        -32 |         -9 |        -84 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/ResourceVerifySuccessEventArgs.cs                                          | C#                      |        -43 |        -32 |         -9 |        -84 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/SceneAsset.cs                                                              | C#                      |         -6 |         -6 |         -2 |        -14 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Scene/ActiveSceneChangedEventArgs.cs                                                | C#                      |        -44 |        -33 |         -9 |        -86 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Scene/LoadSceneDependencyAssetEventArgs.cs                                          | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Scene/LoadSceneFailureEventArgs.cs                                                  | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Scene/LoadSceneSuccessEventArgs.cs                                                  | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Scene/LoadSceneUpdateEventArgs.cs                                                   | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Scene/SceneComponent.cs                                                             | C#                      |       -313 |       -101 |        -64 |       -478 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Scene/UnloadSceneFailureEventArgs.cs                                                | C#                      |        -43 |        -32 |         -9 |        -84 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Scene/UnloadSceneSuccessEventArgs.cs                                                | C#                      |        -43 |        -32 |         -9 |        -84 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Setting/DefaultSetting.cs                                                           | C#                      |       -172 |       -108 |        -34 |       -314 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Setting/DefaultSettingHelper.cs                                                     | C#                      |       -198 |       -151 |        -39 |       -388 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Setting/DefaultSettingSerializer.cs                                                 | C#                      |        -15 |        -16 |         -5 |        -36 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Setting/PlayerPrefsSettingHelper.cs                                                 | C#                      |       -139 |       -142 |        -32 |       -313 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Setting/SettingComponent.cs                                                         | C#                      |       -149 |       -139 |        -36 |       -324 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Setting/SettingHelperBase.cs                                                        | C#                      |        -39 |       -142 |        -28 |       -209 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/DefaultSoundAgentHelper.cs                                                    | C#                      |       -310 |        -83 |        -42 |       -435 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/DefaultSoundGroupHelper.cs                                                    | C#                      |         -6 |         -9 |         -2 |        -17 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/DefaultSoundHelper.cs                                                         | C#                      |        -20 |        -13 |         -4 |        -37 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/PlaySoundDependencyAssetEventArgs.cs                                          | C#                      |       -101 |        -53 |        -16 |       -170 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/PlaySoundFailureEventArgs.cs                                                  | C#                      |        -94 |        -50 |        -15 |       -159 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/PlaySoundInfo.cs                                                              | C#                      |        -52 |         -6 |         -9 |        -67 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/PlaySoundSuccessEventArgs.cs                                                  | C#                      |        -78 |        -44 |        -13 |       -135 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/PlaySoundUpdateEventArgs.cs                                                   | C#                      |        -85 |        -47 |        -14 |       -146 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/SoundAgentHelperBase.cs                                                       | C#                      |        -82 |        -83 |        -24 |       -189 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/SoundComponent.SoundGroup.cs                                                  | C#                      |        -57 |         -6 |        -12 |        -75 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/SoundComponent.cs                                                             | C#                      |       -399 |       -206 |        -88 |       -693 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/SoundGroupHelperBase.cs                                                       | C#                      |        -22 |        -12 |         -4 |        -38 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Sound/SoundHelperBase.cs                                                            | C#                      |         -9 |        -13 |         -3 |        -25 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/CloseUIFormCompleteEventArgs.cs                                                  | C#                      |        -60 |        -38 |        -11 |       -109 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/DefaultUIFormHelper.cs                                                           | C#                      |        -40 |        -26 |         -9 |        -75 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/DefaultUIGroupHelper.cs                                                          | C#                      |         -9 |        -13 |         -2 |        -24 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/OpenUIFormDependencyAssetEventArgs.cs                                            | C#                      |        -91 |        -50 |        -15 |       -156 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/OpenUIFormFailureEventArgs.cs                                                    | C#                      |        -75 |        -44 |        -13 |       -132 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/OpenUIFormSuccessEventArgs.cs                                                    | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/OpenUIFormUpdateEventArgs.cs                                                     | C#                      |        -75 |        -44 |        -13 |       -132 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/UIComponent.UIGroup.cs                                                           | C#                      |        -30 |         -6 |         -6 |        -42 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/UIComponent.cs                                                                   | C#                      |       -413 |       -224 |        -94 |       -731 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/UIForm.cs                                                                        | C#                      |       -204 |        -77 |        -25 |       -306 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/UIFormHelperBase.cs                                                              | C#                      |        -11 |        -26 |         -5 |        -42 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/UIFormLogic.cs                                                                   | C#                      |       -115 |        -70 |        -23 |       -208 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/UIGroupHelperBase.cs                                                             | C#                      |         -9 |        -13 |         -3 |        -25 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/UIIntKey.cs                                                                      | C#                      |        -20 |        -12 |         -4 |        -36 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UI/UIStringKey.cs                                                                   | C#                      |        -20 |        -12 |         -4 |        -36 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/UnityGameFramework.Runtime.asmdef                                                   | UnityAssemblyDefinition |        -16 |          0 |          0 |        -16 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Utility/BinaryExtension.cs                                                          | C#                      |       -113 |        -61 |        -24 |       -198 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Utility/DefaultCompressionHelper.cs                                                 | C#                      |       -154 |        -37 |        -22 |       -213 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Utility/DefaultJsonHelper.cs                                                        | C#                      |        -21 |        -26 |         -5 |        -52 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Utility/DefaultLogHelper.cs                                                         | C#                      |        -28 |        -14 |         -7 |        -49 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Utility/DefaultTextHelper.cs                                                        | C#                      |       -195 |       -361 |        -37 |       -593 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Utility/DefaultVersionHelper.cs                                                     | C#                      |        -22 |        -15 |         -4 |        -41 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Utility/Helper.cs                                                                   | C#                      |        -45 |        -24 |         -7 |        -76 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Utility/Log.cs                                                                      | C#                      |       -818 |     -1,819 |        -92 |     -2,729 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Utility/StringExtension.cs                                                          | C#                      |        -44 |        -15 |         -8 |        -67 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Utility/UnityExtension.cs                                                           | C#                      |       -169 |       -144 |        -35 |       -348 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarBoolean.cs                                                              | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarByte.cs                                                                 | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarByteArray.cs                                                            | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarChar.cs                                                                 | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarCharArray.cs                                                            | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarColor.cs                                                                | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarColor32.cs                                                              | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarDateTime.cs                                                             | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarDecimal.cs                                                              | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarDouble.cs                                                               | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarGameObject.cs                                                           | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarInt16.cs                                                                | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarInt32.cs                                                                | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarInt64.cs                                                                | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarMaterial.cs                                                             | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarObject.cs                                                               | C#                      |        -10 |        -12 |         -3 |        -25 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarQuaternion.cs                                                           | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarRect.cs                                                                 | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarSByte.cs                                                                | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarSingle.cs                                                               | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarString.cs                                                               | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarTexture.cs                                                              | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarTransform.cs                                                            | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarUInt16.cs                                                               | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarUInt32.cs                                                               | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarUInt64.cs                                                               | C#                      |        -20 |        -20 |         -5 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarUnityObject.cs                                                          | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarVector2.cs                                                              | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarVector3.cs                                                              | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Variable/VarVector4.cs                                                              | C#                      |        -21 |        -20 |         -5 |        -46 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/WebRequest/UnityWebRequestAgentHelper.cs                                            | C#                      |       -133 |        -36 |        -18 |       -187 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/WebRequest/WWWFormInfo.cs                                                           | C#                      |        -41 |         -6 |         -8 |        -55 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/WebRequest/WWWWebRequestAgentHelper.cs                                              | C#                      |       -112 |        -36 |        -19 |       -167 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/WebRequest/WebRequestAgentHelperBase.cs                                             | C#                      |        -14 |        -29 |         -7 |        -50 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/WebRequest/WebRequestComponent.cs                                                   | C#                      |       -256 |       -250 |        -59 |       -565 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/WebRequest/WebRequestFailureEventArgs.cs                                            | C#                      |        -61 |        -38 |        -11 |       -110 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/WebRequest/WebRequestStartEventArgs.cs                                              | C#                      |        -52 |        -35 |        -10 |        -97 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/WebRequest/WebRequestSuccessEventArgs.cs                                            | C#                      |        -61 |        -39 |        -12 |       -112 |
| Total                                                                                                                                                 |                         |     -9,993 |    -11,408 |     -1,856 |    -23,257 |
+-------------------------------------------------------------------------------------------------------------------------------------------------------+-------------------------+------------+------------+------------+------------+
